132000,51000,0,1000,500,0,1000000,0,0,0
134000,52000,0,1000,500,0,1000000,0,0,0
135000,52500,0,1000,500,0,1000000,0,0,0
136000,53000,0,1000,500,0,1000000,0,0,0
137000,53500,0,1000,500,0,1000000,0,0,0
138000,54000,0,1000,500,0,1000000,0,0,0
139000,54500,0,1000,500,0,1000000,0,0,0
140000,55000,0,1000,500,0,1000000,0,0,0
141000,55500,0,1000,500,0,1000000,0,0,0
142000,56000,0,1000,500,0,1000000,0,0,0
143000,56500,0,1000,500,0,1000000,0,0,0
144000,57000,0,1000,500,0,1000000,0,0,0
145000,57500,0,1000,500,0,1000000,0,0,0
146000,58000,0,1000,500,0,1000000,0,0,0
147000,58500,0,1000,500,0,1000000,0,0,0
148000,59000,0,1000,500,0,1000000,0,0,0
149000,59500,0,1000,500,0,1000000,0,0,0
150000,60000,0,1000,500,0,1000000,0,0,0
151000,60500,0,1000,500,0,1000000,0,0,0
152000,61000,0,1000,500,0,1000000,0,0,0
153000,61500,0,1000,500,0,1000000,0,0,0
154000,62000,0,1000,500,0,1000000,0,0,0
155000,62500,0,1000,500,0,1000000,0,0,0
156000,63000,0,1000,500,0,1000000,0,0,0
157000,63500,0,1000,500,0,1000000,0,0,0
158000,64000,0,1000,500,0,1000000,0,0,0
159000,64500,0,1000,500,0,1000000,0,0,0
160000,65000,0,1000,500,0,1000000,0,0,0
161000,65500,0,1000,500,0,1000000,0,0,0
162000,66000,0,1000,500,0,1000000,0,0,0
163000,66500,0,1000,500,0,1000000,0,0,0
165000,67500,0,1000,500,0,1000000,0,0,0
164000,67000,0,1000,500,0,1000000,0,0,0
166000,68000,0,1000,500,0,1000000,0,0,0
167000,68500,0,1000,500,0,1000000,0,0,0
168000,69000,0,1000,500,0,1000000,0,0,0
169000,69500,0,1000,500,0,1000000,0,0,0
170000,70000,0,1000,500,0,1000000,0,0,0
171000,70500,0,1000,500,0,1000000,0,0,0
172000,71000,0,1000,500,0,1000000,0,0,0
173000,71500,0,1000,500,0,1000000,0,0,0
174000,72000,0,1000,500,0,1000000,0,0,0
175000,72500,0,1000,500,0,1000000,0,0,0
176000,73000,0,1000,500,0,1000000,0,0,0
177000,73500,0,1000,500,0,1000000,0,0,0
178000,74000,0,1000,500,0,1000000,0,0,0
179000,74500,0,1000,500,0,1000000,0,0,0
180000,75000,0,1000,500,0,1000000,0,0,0
181000,75500,0,1000,500,0,1000000,0,0,0
182000,76000,0,1000,500,0,1000000,0,0,0
183000,76500,0,1000,500,0,1000000,0,0,0
184000,77000,0,1000,500,0,1000000,0,0,0
185000,77500,0,1000,500,0,1000000,0,0,0
187000,78500,0,1000,500,0,1000000,0,0,0
188000,79000,0,1000,500,0,1000000,0,0,0
189000,79500,0,1000,500,0,1000000,0,0,0
186000,78000,0,1000,500,0,1000000,0,0,0
190000,80000,0,1000,500,0,1000000,0,0,0
191000,80500,0,1000,500,0,1000000,0,0,0
192000,81000,0,1000,500,0,1000000,0,0,0
193000,81500,0,1000,500,0,1000000,0,0,0
194000,82000,0,1000,500,0,1000000,0,0,0
196000,83000,0,1000,500,0,1000000,0,0,0
197000,83500,0,1000,500,0,1000000,0,0,0
195000,82500,0,1000,500,0,1000000,0,0,0
198000,84000,0,1000,500,0,1000000,0,0,0
199000,84500,0,1000,500,0,1000000,0,0,0
200000,85000,0,1000,500,0,1000000,0,0,0
201000,85500,0,1000,500,0,1000000,0,0,0
202000,86000,0,1000,500,0,1000000,0,0,0
203000,86500,0,1000,500,0,1000000,0,0,0
204000,87000,0,1000,500,0,1000000,0,0,0
205000,87500,0,1000,500,0,1000000,0,0,0
206000,88000,0,1000,500,0,1000000,0,0,0
207000,88500,0,1000,500,0,1000000,0,0,0
208000,89000,0,1000,500,0,1000000,0,0,0
209000,89500,0,1000,500,0,1000000,0,0,0
210000,90000,0,1000,500,0,1000000,0,0,0
212000,91000,0,1000,500,0,1000000,0,0,0
215000,92500,0,1000,500,0,1000000,0,0,0
216000,93000,0,1000,500,0,1000000,0,0,0
217000,93500,0,1000,500,0,1000000,0,0,0
218000,94000,0,1000,500,0,1000000,0,0,0
219000,94500,0,1000,500,0,1000000,0,0,0
220000,95000,0,1000,500,0,1000000,0,0,0
221000,95500,0,1000,500,0,1000000,0,0,0
222000,96000,0,1000,500,0,1000000,0,0,0
223000,96500,0,1000,500,0,1000000,0,0,0
224000,97000,0,1000,500,0,1000000,0,0,0
225000,97500,0,1000,500,0,1000000,0,0,0
226000,98000,0,1000,500,0,1000000,0,0,0
227000,98500,0,1000,500,0,1000000,0,0,0
228000,99000,0,1000,500,0,1000000,0,0,0
229000,99500,0,1000,500,0,1000000,0,0,0
230000,100000,0,1000,500,0,1000000,0,0,0
231000,100500,0,1000,500,0,1000000,0,0,0
232000,101000,0,1000,500,0,1000000,0,0,0
233000,101500,0,1000,500,0,1000000,0,0,0
234000,102000,0,1000,500,0,1000000,0,0,0
235000,102500,0,1000,500,0,1000000,0,0,0
236000,103000,0,1000,500,0,1000000,0,0,0
237000,103500,0,1000,500,0,1000000,0,0,0
238000,104000,0,1000,500,0,1000000,0,0,0
239000,104500,0,1000,500,0,1000000,0,0,0
240000,105000,0,1000,500,0,1000000,0,0,0
241000,105500,0,1000,500,0,1000000,0,0,0
242000,106000,0,1000,500,0,1000000,0,0,0
243000,106500,0,1000,500,0,1000000,0,0,0
244000,107000,0,1000,500,0,1000000,0,0,0
245000,107500,0,1000,500,0,1000000,0,0,0
246000,108000,0,1000,500,0,1000000,0,0,0
247000,108500,0,1000,500,0,1000000,0,0,0
248000,109000,0,1000,500,0,1000000,0,0,0
249000,109500,0,1000,500,0,1000000,0,0,0
250000,110000,0,1000,500,0,1000000,0,0,0
251000,110500,0,1000,500,0,1000000,0,0,0
252000,111000,0,1000,500,0,1000000,0,0,0
253000,111500,0,1000,500,0,1000000,0,0,0
254000,112000,0,1000,500,0,1000000,0,0,0
255000,112500,0,1000,500,0,1000000,0,0,0
256000,113000,0,1000,500,0,1000000,0,0,0
257000,113500,0,1000,500,0,1000000,0,0,0
258000,114000,0,1000,500,0,1000000,0,0,0
259000,114500,0,1000,500,0,1000000,0,0,0
260000,115000,0,1000,500,0,1000000,0,0,0
261000,115500,0,1000,500,0,1000000,0,0,0
262000,116000,0,1000,500,0,1000000,0,0,0
263000,116500,0,1000,500,0,1000000,0,0,0
264000,117000,0,1000,500,0,1000000,0,0,0
265000,117500,0,1000,500,0,1000000,0,0,0
266000,118000,0,1000,500,0,1000000,0,0,0
267000,118500,0,1000,500,0,1000000,0,0,0
268000,119000,0,1000,500,0,1000000,0,0,0
269000,119500,0,1000,500,0,1000000,0,0,0
270000,120000,0,1000,500,0,1000000,0,0,0
271000,120500,0,1000,500,0,1000000,0,0,0
272000,121000,0,1000,500,0,1000000,0,0,0
273000,121500,0,1000,500,0,1000000,0,0,0
274000,122000,0,1000,500,0,1000000,0,0,0
275000,122500,0,1000,500,0,1000000,0,0,0
276000,123000,0,1000,500,0,1000000,0,0,0
277000,123500,0,1000,500,0,1000000,0,0,0
278000,124000,0,1000,500,0,1000000,0,0,0
279000,124500,0,1000,500,0,1000000,0,0,0
280000,125000,0,1000,500,0,1000000,0,0,0
281000,125500,0,1000,500,0,1000000,0,0,0
282000,126000,0,1000,500,0,1000000,0,0,0
284000,127000,0,1000,500,0,1000000,0,0,0
283000,126500,0,1000,500,0,1000000,0,0,0
286000,128000,0,1000,500,0,1000000,0,0,0
287000,128500,0,1000,500,0,1000000,0,0,0
288000,129000,0,1000,500,0,1000000,0,0,0
289000,129500,0,1000,500,0,1000000,0,0,0
290000,130000,0,1000,500,0,1000000,0,0,0
291000,130500,0,1000,500,0,1000000,0,0,0
292000,131000,0,1000,500,0,1000000,0,0,0
293000,131500,0,1000,500,0,1000000,0,0,0
294000,132000,0,1000,500,0,1000000,0,0,0
295000,132500,0,1000,500,0,1000000,0,0,0
296000,133000,0,1000,500,0,1000000,0,0,0
297000,133500,0,1000,500,0,1000000,0,0,0
298000,134000,0,1000,500,0,1000000,0,0,0
299000,134500,0,1000,500,0,1000000,0,0,0
300000,135000,0,1000,500,0,1000000,0,0,0
301000,135500,0,1000,500,0,1000000,0,0,0
302000,136000,0,1000,500,0,1000000,0,0,0
303000,136500,0,1000,500,0,1000000,0,0,0
304000,137000,0,1000,500,0,1000000,0,0,0
305000,137500,0,1000,500,0,1000000,0,0,0
306000,138000,0,1000,500,0,1000000,0,0,0
307000,138500,0,1000,500,0,1000000,0,0,0
308000,139000,0,1000,500,0,1000000,0,0,0
285000,127500,0,1000,500,0,1000000,0,0,0
309000,139500,0,1000,500,0,1000000,0,0,0
310000,140000,0,1000,500,0,1000000,0,0,0
311000,140500,0,1000,500,0,1000000,0,0,0
312000,141000,0,1000,500,0,1000000,0,0,0
313000,141500,0,1000,500,0,1000000,0,0,0
314000,142000,0,1000,500,0,1000000,0,0,0
315000,142500,0,1000,500,0,1000000,0,0,0
316000,143000,0,1000,500,0,1000000,0,0,0
317000,143500,0,1000,500,0,1000000,0,0,0
318000,144000,0,1000,500,0,1000000,0,0,0
319000,144500,0,1000,500,0,1000000,0,0,0
320000,145000,0,1000,500,0,1000000,0,0,0
321000,145500,0,1000,500,0,1000000,0,0,0
322000,146000,0,1000,500,0,1000000,0,0,0
323000,146500,0,1000,500,0,1000000,0,0,0
324000,147000,0,1000,500,0,1000000,0,0,0
325000,147500,0,1000,500,0,1000000,0,0,0
326000,148000,0,1000,500,0,1000000,0,0,0
327000,148500,0,1000,500,0,1000000,0,0,0
328000,149000,0,1000,500,0,1000000,0,0,0
329000,149500,0,1000,500,0,1000000,0,0,0
330000,150000,0,1000,500,0,1000000,0,0,0
331000,150500,0,1000,500,0,1000000,0,0,0
332000,151000,0,1000,500,0,1000000,0,0,0
333000,151500,0,1000,500,0,1000000,0,0,0
334000,152000,0,1000,500,0,1000000,0,0,0
335000,152500,0,1000,500,0,1000000,0,0,0
336000,153000,0,1000,500,0,1000000,0,0,0
337000,153500,0,1000,500,0,1000000,0,0,0
338000,154000,0,1000,500,0,1000000,0,0,0
339000,154500,0,1000,500,0,1000000,0,0,0
340000,155000,0,1000,500,0,1000000,0,0,0
341000,155500,0,1000,500,0,1000000,0,0,0
342000,156000,0,1000,500,0,1000000,0,0,0
343000,156500,0,1000,500,0,1000000,0,0,0
344000,157000,0,1000,500,0,1000000,0,0,0
345000,157500,0,1000,500,0,1000000,0,0,0
346000,158000,0,1000,500,0,1000000,0,0,0
347000,158500,0,1000,500,0,1000000,0,0,0
348000,159000,0,1000,500,0,1000000,0,0,0
349000,159500,0,1000,500,0,1000000,0,0,0
350000,160000,0,1000,500,0,1000000,0,0,0
351000,160500,0,1000,500,0,1000000,0,0,0
352000,161000,0,1000,500,0,1000000,0,0,0
353000,161500,0,1000,500,0,1000000,0,0,0
354000,162000,0,1000,500,0,1000000,0,0,0
355000,162500,0,1000,500,0,1000000,0,0,0
356000,163000,0,1000,500,0,1000000,0,0,0
357000,163500,0,1000,500,0,1000000,0,0,0
358000,164000,0,1000,500,0,1000000,0,0,0
359000,164500,0,1000,500,0,1000000,0,0,0
360000,165000,0,1000,500,0,1000000,0,0,0
361000,165500,0,1000,500,0,1000000,0,0,0
362000,166000,0,1000,500,0,1000000,0,0,0
363000,166500,0,1000,500,0,1000000,0,0,0
364000,167000,0,1000,500,0,1000000,0,0,0
365000,167500,0,1000,500,0,1000000,0,0,0
366000,168000,0,1000,500,0,1000000,0,0,0
367000,168500,0,1000,500,0,1000000,0,0,0
368000,169000,0,1000,500,0,1000000,0,0,0
369000,169500,0,1000,500,0,1000000,0,0,0
370000,170000,0,1000,500,0,1000000,0,0,0
371000,170500,0,1000,500,0,1000000,0,0,0
372000,171000,0,1000,500,0,1000000,0,0,0
373000,171500,0,1000,500,0,1000000,0,0,0
374000,172000,0,1000,500,0,1000000,0,0,0
375000,172500,0,1000,500,0,1000000,0,0,0
376000,173000,0,1000,500,0,1000000,0,0,0
377000,173500,0,1000,500,0,1000000,0,0,0
378000,174000,0,1000,500,0,1000000,0,0,0
379000,174500,0,1000,500,0,1000000,0,0,0
380000,175000,0,1000,500,0,1000000,0,0,0
381000,175500,0,1000,500,0,1000000,0,0,0
382000,176000,0,1000,500,0,1000000,0,0,0
383000,176500,0,1000,500,0,1000000,0,0,0
384000,177000,0,1000,500,0,1000000,0,0,0
385000,177500,0,1000,500,0,1000000,0,0,0
386000,178000,0,1000,500,0,1000000,0,0,0
387000,178500,0,1000,500,0,1000000,0,0,0
388000,179000,0,1000,500,0,1000000,0,0,0
389000,179500,0,1000,500,0,1000000,0,0,0
390000,180000,0,1000,500,0,1000000,0,0,0
391000,180500,0,1000,500,0,1000000,0,0,0
392000,181000,0,1000,500,0,1000000,0,0,0
393000,181500,0,1000,500,0,1000000,0,0,0
394000,182000,0,1000,500,0,1000000,0,0,0
395000,182500,0,1000,500,0,1000000,0,0,0
396000,183000,0,1000,500,0,1000000,0,0,0
397000,183500,0,1000,500,0,1000000,0,0,0
398000,184000,0,1000,500,0,1000000,0,0,0
399000,184500,0,1000,500,0,1000000,0,0,0
400000,185000,0,1000,500,0,1000000,0,0,0
401000,185500,0,1000,500,0,1000000,0,0,0
402000,186000,0,1000,500,0,1000000,0,0,0
403000,186500,0,1000,500,0,1000000,0,0,0
404000,187000,0,1000,500,0,1000000,0,0,0
405000,187500,0,1000,500,0,1000000,0,0,0
406000,188000,0,1000,500,0,1000000,0,0,0
407000,188500,0,1000,500,0,1000000,0,0,0
408000,189000,0,1000,500,0,1000000,0,0,0
409000,189500,0,1000,500,0,1000000,0,0,0
410000,190000,0,1000,500,0,1000000,0,0,0
411000,190500,0,1000,500,0,1000000,0,0,0
412000,191000,0,1000,500,0,1000000,0,0,0
413000,191500,0,1000,500,0,1000000,0,0,0
414000,192000,0,1000,500,0,1000000,0,0,0
415000,192500,0,1000,500,0,1000000,0,0,0
416000,193000,0,1000,500,0,1000000,0,0,0
417000,193500,0,1000,500,0,1000000,0,0,0
418000,194000,0,1000,500,0,1000000,0,0,0
419000,194500,0,1000,500,0,1000000,0,0,0
420000,195000,0,1000,500,0,1000000,0,0,0
421000,195500,0,1000,500,0,1000000,0,0,0
422000,196000,0,1000,500,0,1000000,0,0,0
129000,49500,0,1000,500,0,1000000,0,0,0
423000,196500,0,1000,500,0,1000000,0,0,0
426000,198000,0,1000,500,0,1000000,0,0,0
425000,197500,0,1000,500,0,1000000,0,0,0
424000,197000,0,1000,500,0,1000000,0,0,0
429000,199500,0,1000,500,0,1000000,0,0,0
428000,199000,0,1000,500,0,1000000,0,0,0
427000,198500,0,1000,500,0,1000000,0,0,0
431000,200500,0,1000,500,0,1000000,0,0,0
430000,200000,0,1000,500,0,1000000,0,0,0
433000,201500,0,1000,500,0,1000000,0,0,0
432000,201000,0,1000,500,0,1000000,0,0,0
434000,202000,0,1000,500,0,1000000,0,0,0
435000,202500,0,1000,500,0,1000000,0,0,0
437000,203500,0,1000,500,0,1000000,0,0,0
438000,204000,0,1000,500,0,1000000,0,0,0
439000,204500,0,1000,500,0,1000000,0,0,0
440000,205000,0,1000,500,0,1000000,0,0,0
441000,205500,0,1000,500,0,1000000,0,0,0
442000,206000,0,1000,500,0,1000000,0,0,0
443000,206500,0,1000,500,0,1000000,0,0,0
444000,207000,0,1000,500,0,1000000,0,0,0
445000,207500,0,1000,500,0,1000000,0,0,0
446000,208000,0,1000,500,0,1000000,0,0,0
447000,208500,0,1000,500,0,1000000,0,0,0
448000,209000,0,1000,500,0,1000000,0,0,0
450000,210000,0,1000,500,0,1000000,0,0,0
131000,50500,0,1000,500,0,1000000,0,0,0
449000,209500,0,1000,500,0,1000000,0,0,0
451000,210500,0,1000,500,0,1000000,0,0,0
453000,211500,0,1000,500,0,1000000,0,0,0
454000,212000,0,1000,500,0,1000000,0,0,0
452000,211000,0,1000,500,0,1000000,0,0,0
436000,203000,0,1000,500,0,1000000,0,0,0
456000,213000,0,1000,500,0,1000000,0,0,0
213000,91500,0,1000,500,0,1000000,0,0,0
455000,212500,0,1000,500,0,1000000,0,0,0
460000,215000,0,1000,500,0,1000000,0,0,0
459000,214500,0,1000,500,0,1000000,0,0,0
457000,213500,0,1000,500,0,1000000,0,0,0
463000,216500,0,1000,500,0,1000000,0,0,0
464000,217000,0,1000,500,0,1000000,0,0,0
465000,217500,0,1000,500,0,1000000,0,0,0
467000,218500,0,1000,500,0,1000000,0,0,0
468000,219000,0,1000,500,0,1000000,0,0,0
466000,218000,0,1000,500,0,1000000,0,0,0
469000,219500,0,1000,500,0,1000000,0,0,0
470000,220000,0,1000,500,0,1000000,0,0,0
472000,221000,0,1000,500,0,1000000,0,0,0
473000,221500,0,1000,500,0,1000000,0,0,0
461000,215500,0,1000,500,0,1000000,0,0,0
214000,92000,0,1000,500,0,1000000,0,0,0
474000,222000,0,1000,500,0,1000000,0,0,0
471000,220500,0,1000,500,0,1000000,0,0,0
476000,223000,0,1000,500,0,1000000,0,0,0
458000,214000,0,1000,500,0,1000000,0,0,0
475000,222500,0,1000,500,0,1000000,0,0,0
211000,90500,0,1000,500,0,1000000,0,0,0
462000,216000,0,1000,500,0,1000000,0,0,0
479000,224500,0,1000,500,0,1000000,0,0,0
477000,223500,0,1000,500,0,1000000,0,0,0
482000,226000,0,1000,500,0,1000000,0,0,0
481000,225500,0,1000,500,0,1000000,0,0,0
480000,225000,0,1000,500,0,1000000,0,0,0
483000,226500,0,1000,500,0,1000000,0,0,0
484000,227000,0,1000,500,0,1000000,0,0,0
485000,227500,0,1000,500,0,1000000,0,0,0
478000,224000,0,1000,500,0,1000000,0,0,0
487000,228500,0,1000,500,0,1000000,0,0,0
488000,229000,0,1000,500,0,1000000,0,0,0
492000,231000,0,1000,500,0,1000000,0,0,0
491000,230500,0,1000,500,0,1000000,0,0,0
493000,231500,0,1000,500,0,1000000,0,0,0
495000,232500,0,1000,500,0,1000000,0,0,0
494000,232000,0,1000,500,0,1000000,0,0,0
496000,233000,0,1000,500,0,1000000,0,0,0
497000,233500,0,1000,500,0,1000000,0,0,0
498000,234000,0,1000,500,0,1000000,0,0,0
500000,235000,0,1000,500,0,1000000,0,0,0
499000,234500,0,1000,500,0,1000000,0,0,0
489000,229500,0,1000,500,0,1000000,0,0,0
501000,235500,0,1000,500,0,1000000,0,0,0
490000,230000,0,1000,500,0,1000000,0,0,0
502000,236000,0,1000,500,0,1000000,0,0,0
504000,237000,0,1000,500,0,1000000,0,0,0
503000,236500,0,1000,500,0,1000000,0,0,0
505000,237500,0,1000,500,0,1000000,0,0,0
507000,238500,0,1000,500,0,1000000,0,0,0
506000,238000,0,1000,500,0,1000000,0,0,0
509000,239500,0,1000,500,0,1000000,0,0,0
510000,240000,0,1000,500,0,1000000,0,0,0
508000,239000,0,1000,500,0,1000000,0,0,0
512000,241000,0,1000,500,0,1000000,0,0,0
514000,242000,0,1000,500,0,1000000,0,0,0
515000,242500,0,1000,500,0,1000000,0,0,0
516000,243000,0,1000,500,0,1000000,0,0,0
518000,244000,0,1000,500,0,1000000,0,0,0
517000,243500,0,1000,500,0,1000000,0,0,0
520000,245000,0,1000,500,0,1000000,0,0,0
521000,245500,0,1000,500,0,1000000,0,0,0
522000,246000,0,1000,500,0,1000000,0,0,0
523000,246500,0,1000,500,0,1000000,0,0,0
513000,241500,0,1000,500,0,1000000,0,0,0
519000,244500,0,1000,500,0,1000000,0,0,0
525000,247500,0,1000,500,0,1000000,0,0,0
524000,247000,0,1000,500,0,1000000,0,0,0
526000,248000,0,1000,500,0,1000000,0,0,0
528000,249000,0,1000,500,0,1000000,0,0,0
527000,248500,0,1000,500,0,1000000,0,0,0
529000,249500,0,1000,500,0,1000000,0,0,0
530000,250000,0,1000,500,0,1000000,0,0,0
532000,251000,0,1000,500,0,1000000,0,0,0
511000,240500,0,1000,500,0,1000000,0,0,0
486000,228000,0,1000,500,0,1000000,0,0,0
534000,252000,0,1000,500,0,1000000,0,0,0
535000,252500,0,1000,500,0,1000000,0,0,0
533000,251500,0,1000,500,0,1000000,0,0,0
537000,253500,0,1000,500,0,1000000,0,0,0
538000,254000,0,1000,500,0,1000000,0,0,0
539000,254500,0,1000,500,0,1000000,0,0,0
540000,255000,0,1000,500,0,1000000,0,0,0
536000,253000,0,1000,500,0,1000000,0,0,0
541000,255500,0,1000,500,0,1000000,0,0,0
543000,256500,0,1000,500,0,1000000,0,0,0
531000,250500,0,1000,500,0,1000000,0,0,0
545000,257500,0,1000,500,0,1000000,0,0,0
542000,256000,0,1000,500,0,1000000,0,0,0
546000,258000,0,1000,500,0,1000000,0,0,0
544000,257000,0,1000,500,0,1000000,0,0,0
549000,259500,0,1000,500,0,1000000,0,0,0
547000,258500,0,1000,500,0,1000000,0,0,0
548000,259000,0,1000,500,0,1000000,0,0,0
